  2813 Zappala           ---        -.999 9  0.0663 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2816 Pien              ---        -.999 9  0.0769 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2819 Ensor             ---        -.999 9  0.1928 0.057 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2826 Ahti              ---        -.999 9  0.0628 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2829 Bobhope           ---        -.999 9  0.0916 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2835 Ryoma             ---        -.999 9  0.0404 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2843 Yeti              ---        -.999 9  0.1030 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2846 Ylppo             ---        -.999 9  0.1170 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2849 Shklovskij        ---        -.999 9  0.0642 0.017 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2856 Roser             ---        -.999 9  0.1223 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2864 Soderblom         ---        -.999 9  0.0632 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2865 Laurel            ---        -.999 9  0.2242 0.043 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2872 Gentelec          ---        -.999 9  0.0900 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2879 Shimizu           ---        -.999 9  0.0463 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2892 Filipenko         ---        -.999 9  0.0466 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2893 Peiroos           ---        -.999 9  0.0469 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2904 Millman           ---        -.999 9  0.1421 0.041 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2906 Caltech           ---        -.999 9  0.0526 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2908 Shimoyama         ---        -.999 9  0.0514 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2909 Hoshi-no-ie       ---        -.999 9  0.1671 0.051 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2920 Automedon         ---        -.999 9  0.0433 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2933 Amber             ---        -.999 9  0.0869 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2934 Aristophanes      ---        -.999 9  0.0780 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2945 Zanstra           ---        -.999 9  0.0522 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2950 Rousseau          ---        -.999 9  0.1728 0.045 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2951 Perepadin         ---        -.999 9  0.0735 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2952 Lilliputia        ---        -.999 9  0.0505 0.015 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2957 Tatsuo            ---        -.999 9  0.2235 0.043 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2959 Scholl            ---        -.999 9  0.0503 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2965 Surikov           ---        -.999 9  0.0857 0.027 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2967 Vladisvyat        ---        -.999 9  0.0721 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2976 Lautaro           ---        -.999 9  0.0522 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2979 Murmansk          ---        -.999 9  0.0379 0.010 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2983 Poltava           ---        -.999 9  0.0614 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2986 Mrinalini         ---        -.999 9  0.0729 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2987 Sarabhai          ---        -.999 9  0.0791 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2989 Imago             ---        -.999 9  0.0595 0.016 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2993 Wendy             ---        -.999 9  0.1876 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2995 Taratuta          ---        -.999 9  0.0704 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  2996 Bowman            ---        -.999 9  0.0689 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3003 Koncek            ---        -.999 9  0.0852 0.020 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3006 Livadia           ---        -.999 9  0.0803 0.023 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3009 Coventry          ---        -.999 9  0.1096 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3013 Dobrovoleva       ---        -.999 9  0.0696 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3017 Petrovic          ---        -.999 9  0.0938 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3024 Hainan            ---        -.999 9  0.0731 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3026 Sarastro          ---        -.999 9  0.0986 0.029 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3027 Shavarsh          ---        -.999 9  0.0585 0.018 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3028 Zhangguoxi        ---        -.999 9  0.1417 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3032 Evans             ---        -.999 9  0.0923 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3036 Krat              ---        -.999 9  0.1182 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3037 Alku              ---        -.999 9  0.1131 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3044 Saltykov          ---        -.999 9  0.0594 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3046 Moliere           ---        -.999 9  0.0562 0.027 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3051 Nantong           ---        -.999 9  0.0752 0.023 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3052 Herzen            ---        -.999 9  0.0441 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3054 Strugatskia       ---        -.999 9  0.0845 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3056 INAG              ---        -.999 9  0.0408 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3062 Wren              ---        -.999 9  0.1357 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3063 Makhaon           ---        -.999 9  0.0476 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3078 Horrocks          ---        -.999 9  0.0452 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3082 Dzhalil           ---        -.999 9  0.0766 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3089 Oujianquan        ---        -.999 9  0.0618 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3092 Herodotus         ---        -.999 9  0.0572 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3094 Chukokkala        ---        -.999 9  0.0555 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3104 Durer             ---        -.999 9  0.1858 0.053 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3109 Machin            ---        -.999 9  0.0769 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3115 Baily             ---        -.999 9  0.1639 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3118 Claytonsmith      ---        -.999 9  0.0714 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3132 Landgraf          ---        -.999 9  0.0564 0.016 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3134 Kostinsky         ---        -.999 9  0.0371 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3139 Shantou           ---        -.999 9  0.1115 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3140 Stellafane        ---        -.999 9  0.1259 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3141 Buchar            ---        -.999 9  0.0858 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3150 Tosa              ---        -.999 9  0.0875 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3152 Jones             ---        -.999 9  0.0485 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3156 Ellington         ---        -.999 9  0.0698 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3157 Novikov           ---        -.999 9  0.0500 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3161 Beadell           ---        -.999 9  0.1629 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3164 Prast             ---        -.999 9  0.0843 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3167 Babcock           ---        -.999 9  0.3233 0.074 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3168 Lomnicky Stit     ---        -.999 9  0.0535 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3176 Paolicchi         ---        -.999 9  0.0669 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3197 Weissman          ---        -.999 9  0.0790 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3200 Phaethon          ---        -.999 9  0.0984 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3222 Liller            ---        -.999 9  0.0543 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3223 Forsius           ---        -.999 9  0.1365 0.038 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3224 Irkutsk           ---        -.999 9  0.0460 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3230 Vampilov          ---        -.999 9  0.0386 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3237 Victorplatt       ---        -.999 9  0.1513 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3247 Di Martino        ---        -.999 9  0.0591 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3248 Farinella         ---        -.999 9  0.0603 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3256 Daguerre          ---        -.999 9  0.0358 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3264 Bounty            ---        -.999 9  0.0534 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3267 Glo               ---        -.999 9  0.0607 0.011 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3273 Drukar            ---        -.999 9  0.0278 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3278 Behounek          ---        -.999 9  0.0558 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3283 Skorina           ---        -.999 9  0.0702 0.026 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3285 Ruth Wolfe        ---        -.999 9  0.2857 0.031 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3298 Massandra         ---        -.999 9  0.0618 0.022 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3307 Athabasca         ---        -.999 9  0.0441 0.014 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3311 Podobed           ---        -.999 9  0.0442 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3317 Paris             ---        -.999 9  0.0572 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3318 Blixen            ---        -.999 9  0.1275 0.031 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3324 Avsyuk            ---        -.999 9  0.1015 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3325 TARDIS            ---        -.999 9  0.0553 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3326 Agafonikov        ---        -.999 9  0.0404 0.011 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3339 Treshnikov        ---        -.999 9  0.0719 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3345 Tarkovskij        ---        -.999 9  0.0629 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3346 Gerla             ---        -.999 9  0.0549 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3353 Jarvis            ---        -.999 9  0.0890 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3368 Duncombe          ---        -.999 9  0.0431 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3379 Oishi             ---        -.999 9  0.0506 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3389 Sinzot            ---        -.999 9  0.0462 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3396 Muazzez           ---        -.999 9  0.0497 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3405 Daiwensai         ---        -.999 9  0.0429 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3406 Omsk              ---        -.999 9  0.2898 0.064 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3415 Danby             ---        -.999 9  0.1056 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3418 Izvekov           ---        -.999 9  0.0657 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3419 Guth              ---        -.999 9  0.1020 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3425 Hurukawa          ---        -.999 9  0.1315 0.035 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3442 Yashin            ---        -.999 9  0.0563 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3445 Pinson            ---        -.999 9  0.0808 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3461 Mandelshtam       ---        -.999 9  0.0232 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3467 Bernheim          ---        -.999 9  0.0448 0.013 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3470 Yaronika          ---        -.999 9  0.0566 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3471 Amelin            ---        -.999 9  0.0609 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3475 Fichte            ---        -.999 9  0.0981 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3476 Dongguan          ---        -.999 9  0.0309 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3478 Fanale            ---        -.999 9  0.0600 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3485 Barucci           ---        -.999 9  0.0655 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3501 Olegiya           ---        -.999 9  0.0935 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3522 Becker            ---        -.999 9  0.0210 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3526 Jeffbell          ---        -.999 9  0.0418 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3532 Tracie            ---        -.999 9  0.0948 0.029 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3548 Eurybates         ---        -.999 9  0.0589 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3554 Amun              ---        -.999 9  0.1353 0.025 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3560 Chenqian          ---        -.999 9  0.1245 0.023 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3561 Devine            ---        -.999 9  0.0865 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3564 Talthybius        ---        -.999 9  0.0934 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3570 Wuyeesun          ---        -.999 9  0.1687 0.045 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3571 Milanstefanik     ---        -.999 9  0.0424 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3578 Carestia          ---        -.999 9  0.2610 0.053 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3584 Aisha             ---        -.999 9  0.0435 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3587 Descartes         ---        -.999 9  0.0610 0.019 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3591 Vladimirskij      ---        -.999 9  0.1138 0.022 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3598 Saucier           ---        -.999 9  0.0487 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3614 Tumilty           ---        -.999 9  0.0274 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3630 Lubomir           ---        -.999 9  0.0535 0.015 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3631 Sigyn             ---        -.999 9  0.0985 0.017 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3637 O'Meara           ---        -.999 9  0.1362 0.052 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3641 Williams Bay      ---        -.999 9  0.0372 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3642 Frieden           ---        -.999 9  0.0475 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3647 Dermott           ---        -.999 9  0.0472 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3650 Kunming           ---        -.999 9  0.0352 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3660 Lazarev           ---        -.999 9  0.0742 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3666 Holman            ---        -.999 9  0.0541 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3682 Welther           ---        -.999 9  0.1189 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3684 Berry             ---        -.999 9  0.0504 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3685 Derdenye          ---        -.999 9  0.0747 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3686 Antoku            ---        -.999 9  0.0973 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3687 Dzus              ---        -.999 9  0.0452 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3694 Sharon            ---        -.999 9  0.0545 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3702 Trubetskaya       ---        -.999 9  0.1369 0.014 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3708 ---               ---        -.999 9  0.0609 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3709 Polypoites        ---        -.999 9  0.0413 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3714 Kenrussell        ---        -.999 9  0.0986 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3724 Annenskij         ---        -.999 9  0.2206 0.047 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3728 IRAS              ---        -.999 9  0.1062 0.021 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3730 Hurban            ---        -.999 9  0.0404 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3731 Hancock           ---        -.999 9  0.0552 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3744 Horn-d'Arturo     ---        -.999 9  0.0591 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3747 Belinskij         ---        -.999 9  0.0898 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3751 Kiang             ---        -.999 9  0.0726 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3754 Kathleen          ---        -.999 9  0.0570 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3759 Piironen          ---        -.999 9  0.0297 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3772 Piaf              ---        -.999 9  0.1062 0.030 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3776 Vartiovuori       ---        -.999 9  0.2642 0.038 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3781 Dufek             ---        -.999 9  0.0578 0.015 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3784 Chopin            ---        -.999 9  0.0864 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3793 Leonteus          ---        -.999 9  0.0939 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3799 Novgorod          ---        -.999 9  0.1003 0.029 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3803 Tuchkova          ---        -.999 9  0.0465 0.003 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3805 Goldreich         ---        -.999 9  0.1165 0.025 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3812 Lidaksum          ---        -.999 9  0.0221 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3815 Konig             ---        -.999 9  0.0431 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3818 Gorlitsa          ---        -.999 9  0.0325 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3829 Gunma             ---        -.999 9  0.0393 0.004 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3839 Bogaevskij        ---        -.999 9  0.1378 0.045 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3846 Hazel             ---        -.999 9  0.0753 0.019 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3855 Pasasymphonia     ---        -.999 9  0.2569 0.030 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3872 Akirafujii        ---        -.999 9  0.0583 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3876 Quaide            ---        -.999 9  0.1111 0.031 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3895 Earhart           ---        -.999 9  0.1466 0.024 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3899 Wichterle         ---        -.999 9  0.0949 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3901 Nanjingdaxue      ---        -.999 9  0.0459 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3902 Yoritomo          ---        -.999 9  0.0631 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3906 Chao              ---        -.999 9  0.0348 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3911 Otomo             ---        -.999 9  0.1937 0.055 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3915 Fukushima         ---        -.999 9  0.0561 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3916 Maeva             ---        -.999 9  0.0530 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3922 Heather           ---        -.999 9  0.0400 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3925 Tret'yakov        ---        -.999 9  0.0482 0.002 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3932 Edshay            ---        -.999 9  0.1859 0.045 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3935 Toatenmongakkai   ---        -.999 9  0.1962 0.035 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3939 Huruhata          ---        -.999 9  0.0524 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3945 Gerasimenko       ---        -.999 9  0.0474 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3957 Sugie             ---        -.999 9  0.0352 0.007 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3961 Arthurcox         ---        -.999 9  0.2120 0.037 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3967 Shekhtelia        ---        -.999 9  0.0702 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3970 ---               ---        -.999 9  0.1117 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3971 Voronikhin        ---        -.999 9  0.0392 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3976 Lise              ---        -.999 9  0.0644 0.006 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3978 Klepesta          ---        -.999 9  0.0518 0.005 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3979 Brorsen           ---        -.999 9  0.1003 0.016 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3981 Stodola           ---        -.999 9  0.0603 0.020 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3983 Sakiko            ---        -.999 9  0.0789 0.008 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3987 Wujek             ---        -.999 9  0.0539 0.012 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3994 Ayashi            ---        -.999 9  0.0855 0.011 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  3999 Aristarchus       ---        -.999 9  0.0710 0.013 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  4002 Shinagawa         ---        -.999 9  0.2021 0.055 2  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  4006 Sandler           ---        -.999 9  0.0611 0.012 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  4009 Drobyshevskij     ---        -.999 9  0.0712 0.018 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  4014 Heizman           ---        -.999 9  0.0226 0.010 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  4035 ---               ---        -.999 9  0.0860 0.015 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
  4049 Noragal'          ---        -.999 9  0.0786 0.009 1  -.9999 -.9999 -.9999  -9  -9.99 -9.99 -9 
